Date,Rainfall (mm),Consecutive_Rainy_Days,Dry_Spell_Duration,Daily_Rainfall_Anomaly
1987-12-12,0.0,0,1,-5.33709677111718
1987-12-13,4.9,1,0,-1.4991935729980472
1987-12-14,0.0,0,1,-6.881451625208701
1987-12-15,0.0,0,2,-6.704838703524682
1987-12-16,6.0,1,0,-2.5411290322580644
1987-12-17,0.5,2,0,-5.894354838709678
1987-12-18,0.8,3,0,-6.651612903225806
1987-12-19,0.0,0,1,-7.092741935483871
1987-12-20,5.0,1,0,-2.675806451612903
1987-12-21,0.0,0,1,-4.695161289553488
1987-12-22,0.0,0,2,-7.508064515744486
1987-12-23,57.0,1,0,50.19838709677419
1987-12-24,1.7,2,0,-5.032258064516128
1987-12-25,6.8,3,0,-1.7677419354838717
1987-12-26,0.0,0,1,-4.522580645161291
1987-12-27,0.0,0,2,-5.585483870967742
1987-12-28,0.0,0,3,-5.483870967765969
1987-12-29,0.1,1,0,-3.934677419354839
1987-12-30,0.0,0,1,-4.749193548387097
1987-12-31,0.0,0,2,-4.01370968972483
1988-01-01,0.0,0,3,-4.162903225806452
1988-01-02,0.0,0,4,-3.441129032354201
1988-01-03,0.0,0,5,-2.170161290322581
1988-01-04,0.0,0,6,-2.3733870967741937
1988-01-05,0.0,0,7,-3.029032258076533
1988-01-06,0.0,0,8,-2.864516129032258
1988-01-07,0.0,0,9,-3.702419360991447
1988-01-08,0.0,0,10,-6.720967692713583
1988-01-09,0.0,0,11,-3.205645155137585
1988-01-10,0.0,0,12,-4.063709677419355
1988-01-11,4.5,1,0,1.3629032258064515
1988-01-12,0.2,2,0,-4.878225806451612
1988-01-13,0.0,0,1,-3.846774193548387
1988-01-14,0.0,0,2,-0.6169354838709677
1988-01-15,0.0,0,3,-2.193548387096774
1988-01-16,0.3,1,0,-0.5903225806451613
1988-01-17,0.1,2,0,-1.6669354838709676
1988-01-18,0.0,0,1,-1.685483870967742
1988-01-19,0.0,0,2,-0.6161290322580646
1988-01-20,0.0,0,3,-4.913709677419355
1988-01-21,0.0,0,4,-3.5870967741935487
1988-01-22,0.0,0,5,-3.6887096774193546
1988-01-23,0.0,0,6,-0.8758064516129032
1988-01-24,0.0,0,7,-0.9112903225806451
1988-01-25,0.0,0,8,-1.0120967741935485
1988-01-26,0.0,0,9,-1.1024193548387096
1988-01-27,0.0,0,10,-0.625
1988-01-28,0.0,0,11,-1.296774193548387
1988-01-29,0.0,0,12,-0.7596774193548387
1988-01-30,0.0,0,13,-0.4258064516129032
1988-01-31,0.0,0,14,-0.36774193548387096
1988-02-01,0.0,0,15,-0.32096774193548383
1988-02-02,0.0,0,16,-1.7314516129032258
1988-02-03,0.0,0,17,-1.238709677419355
1988-02-04,0.0,0,18,-0.6717741935483871
1988-02-05,0.0,0,19,-0.6298387096774194
1988-02-06,0.0,0,20,-0.9806451612903226
1988-02-07,0.0,0,21,-2.454032258064516
1988-02-08,0.0,0,22,-1.4637096774193548
1988-02-09,0.0,0,23,-0.7435483870967742
1988-02-10,0.0,0,24,-0.2241935483870968
1988-02-11,0.0,0,25,-0.4620967741935484
1988-02-12,0.0,0,26,-1.1
1988-02-13,0.0,0,27,-0.9096774193548387
1988-02-14,0.0,0,28,-0.3790322580645161
1988-02-15,0.0,0,29,-0.785483870967742
1988-02-16,0.0,0,30,-0.8032258064516129
1988-02-17,0.0,0,31,-0.3717741935483871
1988-02-18,0.0,0,32,-0.7161290322580645
1988-02-19,0.0,0,33,-1.1225806451612903
1988-02-20,0.0,0,34,-1.5475806451612903
1988-02-21,0.0,0,35,-1.4056451612903227
1988-02-22,0.0,0,36,-0.6717741935483871
1988-02-23,0.0,0,37,-0.6201612903225807
1988-02-24,0.0,0,38,-0.5
1988-02-25,0.0,0,39,-0.9080645161290322
1988-02-26,0.0,0,40,-0.5387096774193548
1988-02-27,0.0,0,41,-0.5362903225806451
1988-02-28,0.0,0,42,-0.817741935483871
1988-02-29,0.0,0,43,-0.3596774193548387
1988-03-01,1.8,1,0,1.229032258064516
1988-03-02,0.0,0,1,-0.8516129032258064
1988-03-03,0.0,0,2,-0.6870967741935484
1988-03-04,0.0,0,3,-1.5233870967741936
1988-03-05,0.0,0,4,-0.657258064516129
1988-03-06,0.0,0,5,-0.6129032258064516
1988-03-07,0.0,0,6,-0.7153225806451613
1988-03-08,0.0,0,7,-0.3959677419354839
1988-03-09,0.0,0,8,-0.714516129032258
1988-03-10,0.0,0,9,-1.0048387096774194
1988-03-11,0.0,0,10,-1.3387096774193548
1988-03-12,0.0,0,11,-0.717741935483871
1988-03-13,0.0,0,12,-2.6588709677419353
1988-03-14,0.0,0,13,-0.6467741935483872
1988-03-15,0.0,0,14,-0.22903225806451613
1988-03-16,0.0,0,15,-0.21693548387096775
1988-03-17,13.7,1,0,13.454838709677418
1988-03-18,0.0,0,1,-0.12096774193548387
1988-03-19,0.0,0,2,-0.3129032258064516
1988-03-20,0.0,0,3,-0.3169354838709677
1988-03-21,0.0,0,4,-0.7282258072207052
1988-03-22,0.0,0,5,-0.9790322580645161
1988-03-23,0.0,0,6,-0.30564516129032254
1988-03-24,0.0,0,7,-0.16370967741935485
1988-03-25,0.2,1,0,-0.4895161290322581
1988-03-26,0.0,0,1,-0.2846774193548387
1988-03-27,0.0,0,2,-0.8322580645161289
1988-03-28,28.8,1,0,27.983064516129033
1988-03-29,0.0,0,1,-0.5830645161290323
1988-03-30,0.0,0,2,-0.5153225806451612
1988-03-31,0.0,0,3,-1.445967741935484
1988-04-01,0.0,0,4,-0.4314516129993623
1988-04-02,0.0,0,5,-0.6741935483870968
1988-04-03,0.0,0,6,-1.261290322580645
1988-04-04,0.0,0,7,-1.2419354838709677
1988-04-05,0.0,0,8,-0.5233870967741936
1988-04-06,1.4,1,0,1.0411290322580644
1988-04-07,0.2,2,0,-0.05806451612903224
1988-04-08,0.0,0,1,-0.4120967741935484
1988-04-09,0.0,0,2,-0.9943548387096774
1988-04-10,8.7,1,0,6.768548387096773
1988-04-11,4.5,2,0,1.9064516129032256
1988-04-12,18.4,3,0,14.76209677414548
1988-04-13,1.2,4,0,-1.788709677419355
1988-04-14,0.0,0,1,-0.8669354838709677
1988-04-15,0.0,0,2,-0.5967741935483871
1988-04-16,0.0,0,3,-1.0919354838709678
1988-04-17,0.6,1,0,-0.6701612903225808
1988-04-18,37.9,2,0,36.747580645161285
1988-04-19,0.0,0,1,-1.3048387096774194
1988-04-20,0.0,0,2,-1.0516129032258066
1988-04-21,0.0,0,3,-1.4024193548387098
1988-04-22,3.2,1,0,2.2524193548387097
1988-04-23,1.5,2,0,0.5741935483870967
1988-04-24,18.6,3,0,17.490322580645163
1988-04-25,14.3,4,0,13.033870967741937
1988-04-26,0.6,5,0,0.029838709677419306
1988-04-27,0.0,0,1,-0.6879032258064516
1988-04-28,0.0,0,2,-0.6612903225806451
1988-04-29,0.0,0,3,-0.532258064516129
1988-04-30,0.0,0,4,-1.4733870967741938
1988-05-01,0.0,0,5,-0.7629032258064516
1988-05-02,0.0,0,6,-0.8733870967741936
1988-05-03,0.0,0,7,-1.8435483870967742
1988-05-04,0.8,1,0,-0.7153225806451613
1988-05-05,0.0,0,1,-2.3379032258064516
1988-05-06,0.0,0,2,-3.625806451612903
1988-05-07,0.0,0,3,-1.214516129032258
1988-05-08,0.0,0,4,-1.303225806643886
1988-05-09,0.0,0,5,-1.0112903224845087
1988-05-10,0.0,0,6,-0.960483870967742
1988-05-11,0.0,0,7,-1.011290322580645
1988-05-12,0.0,0,8,-2.7233870967741933
1988-05-13,0.0,0,9,-2.0588709677539527
1988-05-14,0.0,0,10,-0.9862903225806451
1988-05-15,0.0,0,11,-2.584677419450975
1988-05-16,0.5,1,0,-2.2548387219828943
1988-05-17,0.0,0,1,-2.8806451620594147
1988-05-18,0.0,0,2,-1.6911290322580645
1988-05-19,0.0,0,3,-2.068548387096774
1988-05-20,0.0,0,4,-1.3701612903225806
1988-05-21,0.0,0,5,-0.8693548383251313
1988-05-22,0.0,0,6,-1.0516129028412604
1988-05-23,0.0,0,7,-1.1314516127109526
1988-05-24,0.0,0,8,-1.7741935483870968
1988-05-25,0.0,0,9,-0.957258064516129
1988-05-26,0.0,0,10,-1.8233870967741934
1988-05-27,0.0,0,11,-0.7346774193548387
1988-05-28,0.0,0,12,-0.5919354838709678
1988-05-29,0.0,0,13,-0.7250000000000001
1988-05-30,0.0,0,14,-0.5145161290322581
1988-05-31,0.0,0,15,-1.125
1988-06-01,3.1,1,0,1.574193548387097
1988-06-02,15.5,2,0,12.700806454689271
1988-06-03,0.0,0,1,-1.560483870967742
1988-06-04,0.0,0,2,-0.7790322582567891
1988-06-05,0.0,0,3,-1.6233870967741937
1988-06-06,0.0,0,4,-1.5040322584490624
1988-06-07,0.0,0,5,-1.5209677419354841
1988-06-08,0.0,0,6,-0.9790322596027005
1988-06-09,0.0,0,7,-0.7056451612903226
1988-06-10,0.0,0,8,-1.7419354838709677
1988-06-11,0.0,0,9,-1.6169354836786947
1988-06-12,0.0,0,10,-1.7346774193548387
1988-06-13,0.0,0,11,-2.0556451612903226
1988-06-14,0.0,0,12,-1.3338709677419356
1988-06-15,0.0,0,13,-0.8008064516129032
1988-06-16,0.0,0,14,-1.413709677419355
1988-06-17,0.0,0,15,-1.471774193548387
1988-06-18,0.0,0,16,-1.0233870967741936
1988-06-19,0.0,0,17,-0.9427419355079051
1988-06-20,0.0,0,18,-0.7701612910916728
1988-06-21,0.0,0,19,-0.9854838709677419
1988-06-22,2.1,1,0,1.1516129032258067
1988-06-23,0.0,0,1,-1.2919354838709676
1988-06-24,0.0,0,2,-0.7459677411663918
1988-06-25,0.0,0,3,-0.5967741935483871
1988-06-26,8.9,1,0,8.149193548387098
1988-06-27,0.0,0,1,-0.7862903225806451
1988-06-28,0.0,0,2,-0.7387096774193548
1988-06-29,0.0,0,3,-0.7798387096774194
1988-06-30,0.0,0,4,-1.0524193548387097
1988-07-01,0.0,0,5,-1.7717741966247558
1988-07-02,0.0,0,6,-1.0790322580885503
1988-07-03,0.0,0,7,-2.15241935483871
1988-07-04,0.0,0,8,-1.689516129032258
1988-07-05,1.6,1,0,-0.02741935483870961
1988-07-06,0.2,2,0,-1.7661290322700818
1988-07-07,0.8,3,0,-1.4685483870967742
1988-07-08,0.5,4,0,-0.03790322561417858
1988-07-09,0.0,0,1,-1.5048387096774194
1988-07-10,0.7,1,0,-0.5379032258064516
1988-07-11,1.2,2,0,-0.44838709677419364
1988-07-12,6.2,3,0,4.72983870967742
1988-07-13,0.6,4,0,-0.8580645163213053
1988-07-14,0.0,0,1,-1.9725806451612902
1988-07-15,0.3,1,0,-0.9983870967741935
1988-07-16,0.3,2,0,-0.9838709677659696
1988-07-17,0.0,0,1,-2.342741935483871
1988-07-18,0.0,0,2,-1.1879032258064517
1988-07-19,0.3,1,0,-0.5943548387096775
1988-07-20,0.0,0,1,-1.3653225806451614
1988-07-21,0.0,0,2,-1.7266129032258064
1988-07-22,0.0,0,3,-1.2862903225806452
1988-07-23,0.0,0,4,-2.5161290322580645
1988-07-24,8.0,1,0,5.3032258064516125
1988-07-25,0.7,2,0,-0.9201612903225806
1988-07-26,0.0,0,1,-1.7427419352915978
1988-07-27,0.4,1,0,-1.4741935483870967
1988-07-28,4.2,2,0,2.3983870967741936
1988-07-29,0.0,0,1,-1.7201612903225805
1988-07-30,0.0,0,2,-1.1524193548387098
1988-07-31,0.0,0,3,-2.47258064516129
1988-08-01,0.0,0,4,-2.485483870967742
1988-08-02,0.0,0,5,-0.8120967741935484
1988-08-03,0.0,0,6,-1.3048387096774194
1988-08-04,0.0,0,7,-1.6943548387096774
1988-08-05,4.3,1,0,2.262903224268267
1988-08-06,0.0,0,1,-2.514516129224531
1988-08-07,7.0,1,0,5.984677417816655
1988-08-08,0.0,0,1,-2.2354838694295576
1988-08-09,1.8,1,0,-0.6758064500747187
1988-08-10,0.0,0,1,-2.075806451612903
1988-08-11,4.7,1,0,2.050806450843811
1988-08-12,33.4,2,0,29.70806451612903
1988-08-13,23.9,3,0,21.916935483870965
1988-08-14,0.0,0,1,-1.7838709677419353
1988-08-15,0.0,0,2,-1.9935483871208084
1988-08-16,0.0,0,3,-3.3225806451612905
1988-08-17,0.0,0,4,-3.0862903226287135
1988-08-18,0.0,0,5,-3.001612903273875
1988-08-19,0.0,0,6,-2.5370967742416166
1988-08-20,0.0,0,7,-3.8766129034180796
1988-08-21,0.0,0,8,-3.8733870965819204
1988-08-22,2.8,1,0,-1.6943548388058138
1988-08-23,4.6,2,0,1.662096774193548
1988-08-24,0.0,0,1,-2.3306451612903225
1988-08-25,6.6,1,0,4.396774193548387
1988-08-26,0.1,2,0,-4.041935483870969
1988-08-27,0.3,3,0,-2.241935483870968
1988-08-28,0.8,4,0,-1.5629032258064515
1988-08-29,1.7,5,0,-0.9387096774193548
1988-08-30,20.8,6,0,17.387903225806454
1988-08-31,0.0,0,1,-4.0717741935483875
1988-09-01,0.0,0,2,-2.7629032259987247
1988-09-02,0.0,0,3,-2.075806451612903
1988-09-03,0.0,0,4,-2.796774193548387
1988-09-04,0.0,0,5,-2.4685483872890472
1988-09-05,0.2,1,0,-1.9120967741935482
1988-09-06,0.3,2,0,-2.9879032258064515
1988-09-07,0.0,0,1,-3.226612903225807
1988-09-08,0.8,1,0,-1.2806451609057763
1988-09-09,2.3,2,0,-0.8524193548387098
1988-09-10,12.0,3,0,9.25806451535994
1988-09-11,0.5,4,0,-3.2564516129032257
1988-09-12,2.0,5,0,0.10967741973938483
1988-09-13,3.7,6,0,1.9129032258064518
1988-09-14,0.0,0,1,-2.4749999999999996
1988-09-15,1.0,1,0,-1.0564516129993624
1988-09-16,0.5,2,0,-3.2
1988-09-17,0.2,3,0,-2.5161290322580645
1988-09-18,0.8,4,0,-1.4096774193548385
1988-09-19,13.1,5,0,9.825
1988-09-20,0.1,6,0,-3.3161290322580648
1988-09-21,0.0,0,1,-2.091935483870968
1988-09-22,0.0,0,2,-2.4749999999999996
1988-09-23,0.0,0,3,-2.5580645161290323
1988-09-24,0.0,0,4,-2.8370967741935487
1988-09-25,15.7,1,0,10.783870967741935
1988-09-26,5.4,2,0,2.5645161290322585
1988-09-27,0.0,0,1,-2.942741935483871
1988-09-28,0.0,0,2,-4.44758064516129
1988-09-29,0.0,0,3,-4.301612903225807
1988-09-30,0.0,0,4,-2.996774193356114
1988-10-01,0.0,0,5,-2.463709677803901
1988-10-02,0.0,0,6,-3.425
1988-10-03,0.0,0,7,-4.029838709677419
1988-10-04,0.0,0,8,-3.3161290322580643
1988-10-05,0.0,0,9,-5.705645162059415
1988-10-06,0.0,0,10,-3.1516129028412605
1988-10-07,0.0,0,11,-3.0451612899380347
1988-10-08,0.0,0,12,-4.020161289938034
1988-10-09,8.1,1,0,4.418548387096774
1988-10-10,6.9,2,0,2.3620967741935486
1988-10-11,0.0,0,1,-5.1387096778039005
1988-10-12,0.1,1,0,-5.05241935483871
1988-10-13,0.0,0,1,-4.811290324118829
1988-10-14,7.1,1,0,0.3258064454601657
1988-10-15,0.0,0,1,-7.070161290322581
1988-10-16,0.0,0,2,-7.47177419374066
1988-10-17,0.0,0,3,-9.278225806451612
1988-10-18,0.0,0,4,-8.80241935483871
1988-10-19,0.0,0,5,-9.922580645065155
1988-10-20,0.0,0,6,-12.561290322580644
1988-10-21,0.0,0,7,-9.209677422431207
1988-10-22,0.0,0,8,-14.804032258064517
1988-10-23,0.0,0,9,-12.71048387096774
1988-10-24,9.9,1,0,-0.5354838709677416
1988-10-25,0.0,0,1,-11.000806445460166
1988-10-26,0.0,0,2,-14.120967741935484
1988-10-27,0.0,0,3,-13.95483870967742
1988-10-28,0.0,0,4,-10.605645161290322
1988-10-29,0.0,0,5,-12.610483870967743
1988-10-30,0.0,0,6,-12.555645161290323
1988-10-31,0.0,0,7,-12.954838715830157
1988-11-01,0.0,0,8,-16.84354838094404
1988-11-02,0.0,0,9,-16.289516129032258
1988-11-03,22.4,1,0,5.098387098312379
1988-11-04,30.4,2,0,12.588709675881166
1988-11-05,32.4,3,0,15.566935483486422
1988-11-06,122.7,4,0,104.35887096774194
1988-11-07,94.5,5,0,74.78306452228176
1988-11-08,96.1,6,0,77.56693549617644
1988-11-09,28.4,7,0,11.413709678957538
1988-11-10,31.1,8,0,16.662903225998726
1988-11-11,157.9,9,0,142.58709677419355
1988-11-12,48.1,10,0,34.92661290322581
1988-11-13,18.3,11,0,5.79919354915619
1988-11-14,57.6,12,0,40.28145161251868
1988-11-15,7.7,13,0,-6.763709677419354
1988-11-16,13.9,14,0,6.366935477718231
1988-11-17,15.8,15,0,2.7217741934522497
1988-11-18,0.0,0,1,-13.63790322580645
1988-11-19,0.0,0,2,-13.97741935483871
1988-11-20,0.0,0,3,-12.029032258064515
1988-11-21,0.0,0,4,-12.64999997538905
1988-11-22,0.0,0,5,-11.965322580669195
1988-11-23,0.0,0,6,-13.865322580645161
1988-11-24,0.0,0,7,-13.210483872505925
1988-11-25,0.0,0,8,-17.10564516138646
1988-11-26,0.0,0,9,-15.149193545310727
1988-11-27,0.0,0,10,-14.47741933022776
1988-11-28,0.0,0,11,-15.780645148984847
1988-11-29,0.0,0,12,-11.195161288784396
1988-11-30,0.0,0,13,-12.991935483895002
1988-12-01,0.0,0,14,-11.508870966203752
1988-12-02,0.0,0,15,-13.81209677111718
1988-12-03,29.8,1,0,10.221774193548388
1988-12-04,16.8,2,0,-0.010483870967739506
1988-12-05,0.0,0,1,-11.691129032258065
1988-12-06,0.0,0,2,-12.644354838709678
1988-12-07,0.0,0,3,-13.896774193548387
1988-12-08,0.0,0,4,-7.199999999999999
1988-12-09,0.0,0,5,-8.346774193548388
1988-12-10,0.5,1,0,-5.940322580645161
1988-12-11,0.0,0,1,-5.33709677111718
1988-12-12,0.0,0,2,-6.399193572998048
1988-12-13,0.5,1,0,-6.381451625208701
1988-12-14,2.4,2,0,-4.304838703524682
1988-12-15,4.0,3,0,-4.541129032258064
1988-12-16,1.7,4,0,-4.694354838709677
1988-12-17,2.4,5,0,-5.051612903225806
1988-12-18,0.0,0,1,-7.092741935483871
1988-12-19,7.3,1,0,-0.3758064516129034
1988-12-20,0.0,0,1,-4.695161289553488
1988-12-21,0.0,0,2,-7.508064515744486
1988-12-22,0.0,0,3,-6.801612903225807
1988-12-23,0.0,0,4,-6.732258064516128
1988-12-24,0.0,0,5,-8.567741935483872
1988-12-25,0.0,0,6,-4.522580645161291
1988-12-26,0.0,0,7,-5.585483870967742
1988-12-27,0.0,0,8,-5.483870967765969
1988-12-28,0.0,0,9,-4.034677419354839
1988-12-29,0.0,0,10,-4.749193548387097
1988-12-30,0.0,0,11,-4.01370968972483
1988-12-31,0.0,0,12,-4.796774196624757
1989-01-01,0.0,0,13,-4.162903225806452
1989-01-02,3.1,1,0,-0.3411290323542011
1989-01-03,0.8,2,0,-1.3701612903225808
1989-01-04,8.6,3,0,6.226612903225806
1989-01-05,3.3,4,0,0.27096774192346684
1989-01-06,6.2,5,0,3.3354838709677423
1989-01-07,0.0,0,1,-3.702419360991447
1989-01-08,0.0,0,2,-6.720967692713583
1989-01-09,0.0,0,3,-3.205645155137585
1989-01-10,0.0,0,4,-4.063709677419355
1989-01-11,0.0,0,5,-3.1370967741935485
1989-01-12,0.0,0,6,-5.078225806451612
1989-01-13,0.0,0,7,-3.846774193548387
1989-01-14,0.0,0,8,-0.6169354838709677
1989-01-15,0.0,0,9,-2.193548387096774
1989-01-16,0.0,0,10,-0.8903225806451612
1989-01-17,0.4,1,0,-1.3669354838709675
1989-01-18,0.0,0,1,-1.685483870967742
1989-01-19,0.0,0,2,-0.6161290322580646
1989-01-20,0.0,0,3,-4.913709677419355
1989-01-21,0.0,0,4,-3.5870967741935487
1989-01-22,0.0,0,5,-3.6887096774193546
1989-01-23,0.0,0,6,-0.8758064516129032
1989-01-24,0.0,0,7,-0.9112903225806451
1989-01-25,0.0,0,8,-1.0120967741935485
1989-01-26,0.0,0,9,-1.1024193548387096
1989-01-27,0.0,0,10,-0.625
1989-01-28,0.0,0,11,-1.296774193548387
1989-01-29,0.5,1,0,-0.2596774193548387
1989-01-30,0.6,2,0,0.17419354838709677
1989-01-31,0.0,0,1,-0.36774193548387096
1989-02-01,0.0,0,2,-0.32096774193548383
1989-02-02,0.0,0,3,-1.7314516129032258
1989-02-03,0.0,0,4,-1.238709677419355
1989-02-04,0.0,0,5,-0.6717741935483871
1989-02-05,0.0,0,6,-0.6298387096774194
1989-02-06,0.0,0,7,-0.9806451612903226
1989-02-07,0.0,0,8,-2.454032258064516
1989-02-08,0.0,0,9,-1.4637096774193548
1989-02-09,0.0,0,10,-0.7435483870967742
1989-02-10,0.0,0,11,-0.2241935483870968
1989-02-11,0.0,0,12,-0.4620967741935484
1989-02-12,0.0,0,13,-1.1
1989-02-13,0.0,0,14,-0.9096774193548387
1989-02-14,0.0,0,15,-0.3790322580645161
1989-02-15,0.0,0,16,-0.785483870967742
1989-02-16,0.0,0,17,-0.8032258064516129
1989-02-17,0.0,0,18,-0.3717741935483871
1989-02-18,0.0,0,19,-0.7161290322580645
1989-02-19,0.0,0,20,-1.1225806451612903
1989-02-20,0.0,0,21,-1.5475806451612903
1989-02-21,0.0,0,22,-1.4056451612903227
1989-02-22,0.0,0,23,-0.6717741935483871
1989-02-23,0.0,0,24,-0.6201612903225807
1989-02-24,0.0,0,25,-0.5
1989-02-25,0.0,0,26,-0.9080645161290322
1989-02-26,0.0,0,27,-0.5387096774193548
1989-02-27,0.0,0,28,-0.5362903225806451
1989-02-28,0.0,0,29,-0.817741935483871
1989-03-01,0.0,0,30,-0.3596774193548387
1989-03-02,0.0,0,31,-0.5709677419354838
1989-03-03,0.0,0,32,-0.8516129032258064
1989-03-04,0.0,0,33,-0.6870967741935484
1989-03-05,0.0,0,34,-1.5233870967741936
1989-03-06,0.0,0,35,-0.657258064516129
1989-03-07,0.0,0,36,-0.6129032258064516
1989-03-08,0.3,1,0,-0.4153225806451613
1989-03-09,0.0,0,1,-0.3959677419354839
1989-03-10,0.0,0,2,-0.714516129032258
1989-03-11,0.0,0,3,-1.0048387096774194
1989-03-12,1.8,1,0,0.4612903225806453
1989-03-13,0.0,0,1,-0.717741935483871
1989-03-14,0.0,0,2,-2.6588709677419353
1989-03-15,0.0,0,3,-0.6467741935483872
1989-03-16,0.0,0,4,-0.22903225806451613
1989-03-17,0.0,0,5,-0.21693548387096775
1989-03-18,0.0,0,6,-0.24516129032258063
1989-03-19,0.0,0,7,-0.12096774193548387
1989-03-20,0.0,0,8,-0.3129032258064516
1989-03-21,0.0,0,9,-0.3169354838709677
1989-03-22,0.0,0,10,-0.7282258072207052
1989-03-23,0.0,0,11,-0.9790322580645161
1989-03-24,0.0,0,12,-0.30564516129032254
1989-03-25,0.0,0,13,-0.16370967741935485
1989-03-26,0.0,0,14,-0.6895161290322581
1989-03-27,0.0,0,15,-0.2846774193548387
1989-03-28,0.0,0,16,-0.8322580645161289
1989-03-29,1.8,1,0,0.9830645161290323
1989-03-30,0.0,0,1,-0.5830645161290323
1989-03-31,0.0,0,2,-0.5153225806451612
1989-04-01,0.0,0,3,-1.445967741935484
1989-04-02,0.0,0,4,-0.4314516129993623
1989-04-03,0.0,0,5,-0.6741935483870968
1989-04-04,0.0,0,6,-1.261290322580645
1989-04-05,0.0,0,7,-1.2419354838709677
1989-04-06,0.0,0,8,-0.5233870967741936
1989-04-07,0.0,0,9,-0.3588709677419355
1989-04-08,0.0,0,10,-0.25806451612903225
1989-04-09,0.0,0,11,-0.4120967741935484
1989-04-10,0.0,0,12,-0.9943548387096774
1989-04-11,0.0,0,13,-1.9314516129032258
1989-04-12,0.0,0,14,-2.5935483870967744
1989-04-13,0.0,0,15,-3.6379032258545196
1989-04-14,0.0,0,16,-2.988709677419355
1989-04-15,0.0,0,17,-0.8669354838709677
1989-04-16,0.0,0,18,-0.5967741935483871
1989-04-17,0.0,0,19,-1.0919354838709678
1989-04-18,0.0,0,20,-1.2701612903225807
1989-04-19,0.0,0,21,-1.1524193548387098
1989-04-20,0.9,1,0,-0.4048387096774194
1989-04-21,0.0,0,1,-1.0516129032258066
1989-04-22,0.0,0,2,-1.4024193548387098
1989-04-23,0.0,0,3,-0.9475806451612904
1989-04-24,0.0,0,4,-0.9258064516129033
1989-04-25,0.0,0,5,-1.1096774193548387
1989-04-26,0.0,0,6,-1.2661290322580645
1989-04-27,0.0,0,7,-0.5701612903225807
1989-04-28,0.0,0,8,-0.6879032258064516
1989-04-29,0.0,0,9,-0.6612903225806451
1989-04-30,0.0,0,10,-0.532258064516129
1989-05-01,0.0,0,11,-1.4733870967741938
1989-05-02,0.0,0,12,-0.7629032258064516
1989-05-03,0.0,0,13,-0.8733870967741936
1989-05-04,0.0,0,14,-1.8435483870967742
1989-05-05,0.0,0,15,-1.5153225806451613
1989-05-06,0.0,0,16,-2.3379032258064516
1989-05-07,0.0,0,17,-3.625806451612903
1989-05-08,0.0,0,18,-1.214516129032258
1989-05-09,0.0,0,19,-1.303225806643886
1989-05-10,0.0,0,20,-1.0112903224845087
1989-05-11,0.0,0,21,-0.960483870967742
1989-05-12,0.0,0,22,-1.011290322580645
1989-05-13,0.0,0,23,-2.7233870967741933
1989-05-14,0.5,1,0,-1.5588709677539527
1989-05-15,0.2,2,0,-0.786290322580645
1989-05-16,0.0,0,1,-2.584677419450975
1989-05-17,0.0,0,2,-2.7548387219828943
1989-05-18,0.0,0,3,-2.8806451620594147
1989-05-19,22.0,1,0,20.308870967741935
1989-05-20,0.0,0,1,-2.068548387096774
1989-05-21,0.0,0,2,-1.3701612903225806
1989-05-22,0.2,1,0,-0.6693548383251313
1989-05-23,0.0,0,1,-1.0516129028412604
1989-05-24,0.0,0,2,-1.1314516127109526
1989-05-25,0.0,0,3,-1.7741935483870968
1989-05-26,0.0,0,4,-0.957258064516129
1989-05-27,0.0,0,5,-1.8233870967741934
1989-05-28,0.0,0,6,-0.7346774193548387
1989-05-29,0.0,0,7,-0.5919354838709678
1989-05-30,0.0,0,8,-0.7250000000000001
1989-05-31,0.0,0,9,-0.5145161290322581
1989-06-01,0.0,0,10,-1.125
1989-06-02,0.0,0,11,-1.525806451612903
1989-06-03,9.3,1,0,6.500806454689273
1989-06-04,0.0,0,1,-1.560483870967742
1989-06-05,0.0,0,2,-0.7790322582567891
1989-06-06,0.0,0,3,-1.6233870967741937
1989-06-07,0.0,0,4,-1.5040322584490624
1989-06-08,0.0,0,5,-1.5209677419354841
1989-06-09,0.0,0,6,-0.9790322596027005
1989-06-10,0.5,1,0,-0.20564516129032262
1989-06-11,0.0,0,1,-1.7419354838709677
1989-06-12,0.0,0,2,-1.6169354836786947
1989-06-13,0.0,0,3,-1.7346774193548387
1989-06-14,0.0,0,4,-2.0556451612903226
1989-06-15,0.0,0,5,-1.3338709677419356
1989-06-16,0.0,0,6,-0.8008064516129032
1989-06-17,0.0,0,7,-1.413709677419355
1989-06-18,0.0,0,8,-1.471774193548387
1989-06-19,0.0,0,9,-1.0233870967741936
1989-06-20,0.6,1,0,-0.3427419355079051
1989-06-21,0.0,0,1,-0.7701612910916728
1989-06-22,2.0,1,0,1.0145161290322582
1989-06-23,0.0,0,1,-0.9483870967741935
1989-06-24,0.0,0,2,-1.2919354838709676
1989-06-25,0.0,0,3,-0.7459677411663918
1989-06-26,0.0,0,4,-0.5967741935483871
1989-06-27,0.0,0,5,-0.7508064516129032
1989-06-28,0.0,0,6,-0.7862903225806451
1989-06-29,0.0,0,7,-0.7387096774193548
1989-06-30,0.0,0,8,-0.7798387096774194
1989-07-01,0.0,0,9,-1.0524193548387097
1989-07-02,0.0,0,10,-1.7717741966247558
1989-07-03,0.0,0,11,-1.0790322580885503
1989-07-04,1.4,1,0,-0.7524193548387101
